,Texto,Discurso de ódio
14839,Veja no #JN: a importância dos testes em idosos realizados na fase dois da vacina contra a Covid-19 da Universidade de Oxford. Começa às 20h40.,0
14840,MPF aciona Saúde e Anvisa sobre planejamento de vacina contra covid-19,0
14841,"Após Gnabry se recuperar da Covid-19 e voltar ao time, Müller comentou o festival de casos positivos no meio do futebol e afirmou que todos os processos estão sendo muito bem feitos em prol da saúde dos profissionais envolvidos. E você, o que está achando?  #CasaDaChampions",0
14842,Covid-19: Marcelo promulga uso obrigatório de máscara na rua por 70 dias,0
14843,China fecha acordo com a Sueca AstraZeneca para fornecer vacina contra covid-19 para população chinesa - Folha da Política,0
14844,"""Ninguém está a salvo da covid-19 até que todos estejamos a salvo.""",0
14845,"comunicação do governo humilhador de generais bolsonarista diz que a maioria dos brasileiros não quer tomar vacina para covid 19, eu quero e vou tomar, e você?",0
14846,"A partir do dia 9/11, observando a aplicação de rígidas normas de prevenção ao contágio do COVID-19, este consulado Consulado Geral iniciará, de maneira gradual, a reativação dos agendamentos para serviços presenciais, todas as informações no site:",0
14847,Rio registra 3.366 novos casos de Covid-19 e ultrapassa a marca de 300 mil infectados desde março http://dlvr.it/RkP3FR,0
14848,"O presidente Bolsonaro sugeriu o uso da cloroquina no tratamento a Covid 19, o mundo veio abaixo.
Agora os excelentíssimos togados do STF, querem obrigar o povo a tomar a tal vacina.
E se fosse o presidente a obrigar? Ninnguém da esquerda ficaria calado, com certeza.....",0
14849,A liberação da compra inicial das doses prontas da vacina chinesa contra a Covid-19 foi autorizada pela Anvisa na última sexta-feira,0
14850,"Após semanas em queda, número de infectados por semana volta a subir no Brasil e ultrapassa 160 mil. A Bahia é o terceiro estado brasileiro que mais registra números absolutos de casos da covid-19. Já o Ceará é o terceiro em ocorrências de óbitos.",0
14851,"POGBA RESERVA? 

Acredita-se que os níveis de energia de Pogba diminuíram drasticamente após o COVID-19 e ele poderia assumir um papel especial na temporada, saindo do banco na maioria dos jogos ao invés de ser titular.
 The Athletic",0
14852,"cês tem q entender uma coisa, em 2020 a única coisa q vão ficar dando de graça é covid-19",1
14853,"Governo convocou coletiva para amanhã (27/10) sobre as medidas de enfrentamento da Covid-19. 

Será que o decreto vai ser prorrogado?",0
14854,"É verdade esse bilhete: estarei no grupo que vai discutir a campanha de vacinação para Covid-19 no Brasil. 
@cbnvitoria",0
14855,"Seriam as diversas situações criadas pela narrativa da covid-19, a crise qué Rockefeller tanto buscou?",0
14856,"Prometer vacinação para dezembro ou janeiro 'não é realista', diz brasileira que integra comitê da OMS contra Covid-19 https://glo.bo/3kzQ2ng #G1",0
14857,"Ainda bem que estão acordando.
Covid-19: Cidades italianas fazem novos protestos contra medidas de restrição https://gazetabrasil.com.br/mundo/covid-19-cidades-italianas-fazem-novos-protestos-contra-medidas-de-restricao/…",0
14858,O Sindicato dos Jornalistas Profissionais do Estado de São Paulo notificou a #CNNBrasil sobre os tantos casos testados positivos do Covid-19 em sua redação nos últimos dias e a pouca atenção dispensada ao problema http://bit.ly/3dZ3uOK,0
14859,"UTIs de várias cidades com lotação subindo de COVID-19, nós da Rede 
@analise_covid19
 mostrando o aumento de óbitos por SRAG nesse período (veja nosso Twitter!) e tudo que essa informação passa é a falsa segurança que as coisas estão melhores.

Será mesmo?",0
14860,"O Prefeito de Belém disse em live que os novos casos de Covid-19 tem atingido principalmente a classe média e, portanto, os hospitais privados tiveram uma procura bem mais alta nas últimas semanas. Com o relaxamento das medidas, quem ficou em casa, agora está se contaminando.",0
14861,"O governador de Minas Gerais, Romeu Zema, disse nesta tarde a Jair Bolsonaro que “está junto” com o governo federal em relação à vacinação contra a Covid-19.",0
14862,"MPF questiona Ministério da Saúde e Anvisa sobre planejamento e escolha de vacinas contra Covid-19
Secretaria de Saúde de SP e Instituto Butantan também foram instados a apresentar informações sobre a Coronavac - https://bit.ly/3kxXL4W",0
14863,"Nesta segunda-feira (26), durante conversa com apoiadores no Palácio da Alvorada, o presidente Jair Bolsonaro fez críticas a uma possível “judicialização” sobre a vacina contra a covid-19. De acordo com o chefe do Executivo, não cabe a um juiz determinar… https://instagr.am/p/CG0f1GkgP3d/",0
14864," Aluguel Social no RN!

Governadora formalizou em Caicó o lançamento do Aluguel Social, uma ação desenvolvida pelo #GovernodoRN por meio do #RNChegaJunto, programa de ações socioassistenciais no contexto da pandemia da Covid-19. O programa é executado pela 
@Sethasrn
.

+",0
14865,"A Covid-19 contaminou e matou mais onde a votação em Bolsonaro foi maior no primeiro turno. É o que mostra um estudo realizado pelo 
@IE_UFRJ
 em todos os 5770 municípios brasileiros. ""O exemplo dele para a população foi o pior possível"", afirma o economista João Saboia.",0
14866,"A Covid-19 contaminou e matou mais onde a votação em Bolsonaro foi maior no primeiro turno. É o que mostra um estudo realizado pelo 
@IE_UFRJ
 em todos os 5770 municípios brasileiros. ""O exemplo dele para a população foi o pior possível"", afirma o economista João Saboia.",0
14867,MPF questiona Ministério da Saúde sobre plano de vacinação contra Covid-19.,0
14868,"A Covid-19 contaminou e matou mais onde a votação em Bolsonaro foi maior no primeiro turno. É o que mostra um estudo realizado pelo 
@IE_UFRJ
 em todos os 5770 municípios brasileiros. ""O exemplo dele para a população foi o pior possível"", afirma o economista João Saboia.",0
14869,MPF questiona Ministério da Saúde sobre plano de vacinação contra Covid-19 https://oantagonista.com/?p=458929,0
14870,A resposta da Suécia à Covid-19 foi um desastre.,0
14871,Bebê nasce com anticorpos contra a covid-19 na Espanha,0
14872,"Neurocirurgião Dr. Paulo Porto de Melo e o toxicologista Dr. Anthony Wong comentam sobre a eficácia, segurança, dentre outros fatores relativos às vacinas contra a Covid-19. 

Programa: Opinião no Ar, da RedeTV! 

PARTE 1:",0
14873,"O PTB, que ingressou no STF com ADI para proibir a vacinação obrigatória contra Covid-19, propôs ao ministro relator, Ricardo Lewandowski, realização de audiência pública antes do julgamento. O PTB indicou a Dra. Nise Yamaguchi a participar da audiência.",0
14874,Brasil tem 549 mortes por covid-19 nas últimas 24 h; óbitos somam 157.946,0
14875,Brasil registra 530 mortes e se aproxima de 158 mil óbitos pela Covid-19,0
14876,Rússia pede à OMS aprovação de uso emergencial de vacina contra Covid-19,0
14877,Projeto prevê ressarcimento ao SUS de quem não se vacinar e tiver covid-19,0
14878,Reino Unido registra maior número de mortes diárias por Covid-19 desde maio https://glo.bo/3kCz7jG #G1,0
14879,Número de mortes não acompanha alta de casos de Covid-19 na Europa https://veja.abril.com.br/saude/covid-19-numeros-de-mortes-nao-acompanham-alta-de-casos-na-europa/…,0
14880,Covid-19: 80% dos hospitalizados estavam com vitamina D baixa https://tinyurl.com/y36grrpw,0
14881,"Brasil registra 530 mortes por Covid-19, aponta consórcio de veículos de imprensa no boletim das 20h",0
14882,Brasil tem média móvel diária de 442 óbitos pela covid-19,0
14883,"Ex-dirigente do #Flamengo, Paulo Pelaipe tem piora no quadro de Covid-19; Braz manda mensagem de apoio",0
14884,Bolsonaristas espalham declarações falsas de Dilma sobre vacina contra Covid-19,0
14885,Surgem mais evidências do papel da vitamina D na Covid-19 https://veja.abril.com.br/saude/surgem-mais-evidencias-do-papel-da-vitamina-d-na-covid-19/…,0
14886,Mulher com Covid-19 que morreu após incêndio no Hospital de Bonsucesso era radiologista e foi socorrida em lençol http://dlvr.it/RkSpgP,0
14887,Duas pacientes morrem durante o incêndio no Hospital de Bonsucesso; ambas tinham Covid-19  druhttps://glo.bo/3mtNZSc #G1Rio,0
14888,Bebê que nasceu na Espanha apresenta anticorpos contra a covid-19; entenda o caso: https://itatiaia.com.br/noticia/covid-19-bebe-espanhol-nasce-com-anticorpos-contra-a-doenca-entenda-o-caso…,0
14889,"NO AR. É falso que vacinas contra Covid-19 foram aplicadas apenas em animais antes de testes no Brasil. https://aosfatos.org/noticias/e-falso-que-vacinas-contra-covid-19-foram-aplicadas-apenas-em-animais-antes-de-testes-no-brasil/…

#coronavirusfacts",0
14890,(TVI) – Cristiano Ronaldo testou positivo para a COVID-19 após teste realizado hoje. O português está fora da partida contra o Barcelona.,0
14891,"O The New York Times acusa Jair Bolsonaro e Donald Trump promover uma campanha ideológica que minou a capacidade da América Latina de responder à Covid-19"".
O jornal americano avalia que eles ignoraram o avanço da pandemia e desacreditaram de evidências científicas.",0
14892,"Estudo indica que Covid-19 pode impactar em dez anos o envelhecimento do cérebro https://bit.ly/34ysvNZ

A doença pode causar déficits cognitivos ""de tamanho e efeito significativo"", principalmente em pessoas que tiveram de ser hospitalizadas #BahiaNoticias",0
14893,"Pandemia não acabou: Brasil perde mais 549 vidas para o novo coronavírus
Apesar de negacionistas queimarem máscaras e duvidarem da doença, Ministério da Saúde registra 29.787 novos casos de Covid-19 https://revistaforum.com.br/noticias/pandemia-nao-acabou-brasil-perde-mais-549-vidas-para-o-novo-coronavirus/…
#Resistencia936Dias #Lula75Anos
Instagram 
@DilmaResiste",0
14894,"O presidente da Câmara, Rodrigo Maia, pediu união entre o governo e o congresso para que a polêmica sobre as vacinas contra a covid-19 não seja decidida pelo STF. Já o presidente Bolsonaro voltou a criticar o governador de São Paulo, João Doria #JornalDaRecord #JR24H",0
14895,"Uma das principais matérias do 
@nytimes
 hoje denuncia como Trump e Bolsonaro prejudicaram a resposta da América Latina à pandemia da COVID-19. A dupla fascista coordenou expulsão de 10 mil médicos cubanos do continente e queda brutal na verba da Organização Panamericana de Saúde.",0
14896,"Pelo que estamos vendo das sequelas da COVID-19, o cansaço de ficar mais recluso (só saindo para o essencial) é muito menos danoso do que o cansaço de não conseguir puxar mais o ar mesmo 5 meses depois de ter pego a doença.

Cuidem-se. Evitem pegar.",0
14897,"Taxa de ocupação de leitos de UTI Covid-19 volta a subir e chega a 55% na Bahia https://bit.ly/2HIYlP8

Também houve uma elevação no número de casos ativos da doença, após leve oscilação #BahiaNoticias",0
14898,"O socialista vai trancar os franceses de novo?
Correção, Covid-19: França estuda lockdown total por um mês",0
14899,"Pelo menos duas mulheres, as duas internadas com covid-19, morreram no incêndio do Hospital Federal de Bonsucesso, no Rio de Janeiro. Outros 150 pacientes conseguiram se salvar. O hospital que pegou fogo estava irregular. Veja mais detalhes na reportagem! #JornalDaRecord #JR24H",0
14900,Bebê nasce com anticorpos contra a covid-19 na Espanha,0
14901,"ARTIGO || As doações de fãs para funcionários de instalações médicas que estão na linha de frente durante a pandemia de Covid-19 continuam em comemoração ao aniversário do #Jimin
 
@jimineventonly entregou lancheiras e doces para 2 centros médicos nas Filipinas.",0
14902,"Informação da Gazzetta é que Ronaldo fez dois testes pra COVID-19 hoje e os dois deram positivo. 

Infelizmente, não teremos Ronaldo contra o Barcelona.",0
14903,"Objetivo da 
@Conab_Oficial
 é adquirir alimentos para compor cestas destinadas à #doação, em atendimento às famílias em situação de vulnerabilidade agravada pela pandemia de #Covid_19 , com recursos do 
@MinCidadania
 e parceria da 
@funaioficial
. 
 http://conab.gov.br",0
14904,"Cristiano Ronaldo segue testando positivo para a COVID-19 e está fora do jogo contra o Barcelona.
@Gazzetta_it",0
14905,O prefeito Clécio tinha as informações sobre o crescimento das contaminações pela covid-19 e esperou 3 semanas de altas para tomar alguma providência. Tudo para potencializar com grandes ações de rua (bandeiradas e grandes reuniões com vereadores) seu candidato. O resultado taí!,0
14906,"O Sindipetro-NF solicitou à Petrobrás que testasse todos os trabalhadores a bordo da P-56, onde há um surto de Covid-19. A gestão da empresa, no entanto, negou, levando o sindicato a pagar a testagem dos petroleiros.",0
14907,"É com tristeza que recebi a notícia do falecimento do presidente da NCST/RS 
@novacentral
, Oniro Camilo, vítima da Covid-19. Minha solidariedade aos familiares, amigos e companheiros. Ele sempre esteve ao nosso lado, fazendo a boa luta em defesa dos direitos dos trabalhadores.",0
14908,Justiça manda governo federal informar no site do Ministério da Saúde se feijão que pastor vende a até R$ 1 mil cura Covid-19 https://glo.bo/37RnvWK #G1,0
14909,Sogra de Lula morre após contrair Covid-19,0
14910,"URGENTE: Brasil tem 510 mortes por covid-19 nas últimas 24 horas. Óbitos somam 158.456 vítimas do mortal vírus da COVID-19. O país se aproxima dos 160.000 mortos do coronavirus. Uma grande tragédia sanitária e humanitária!
https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/10/28/covid-19-coronavirus-mortes-casos-28-de-outubro.htm… via 
@UOLNoticias
 @UOL",0
14911,"O covid 19 é irrelevante !
A pandemia é irrelevante !
Estamos frente á frente a um ataque de guerra.
Não pelo vírus que sequer existe, mas pelas restrições e a maluquice que estão impondo as sociedades ocidentais.
Entraremos em uma Guerra como nunca antes, queiramos ou não.",0
14912,"#Informação | Dos 40 exames realizados nesta semana, três deles testaram positivo para Covid-19. O técnico Marcelo Martelotte e os atletas Caio Mancha e Negueba. Eles vão cumprir o isolamento necessário antes de retornar aos trabalhos. ",0
14913,O distanciamento racial te faz atravessar a rua muito antes do Covid-19,0
14914,"Vacina obrigatória 
A esperança de que novos tratamentos possam conter a pandemia sofreram um golpe quando esta semana a chefe da força-tarefa britânica encarregada de obter possíveis vacinas contra Covid-19 disse que uma vacina totalmente eficiente pode nunca ser",0
14915," | Brasil, 28 de Outubro de 2020
 (+510) óbitos notificados por Covid-19
 5.468.270 (+28.629) casos notificados de Covid-19
 Use máscara, respeite o isolamento social e defenda o SUS
 A pandemia não acabou
Fonte: 
@ConassOficial
#FiqueEmCasa
 #BolsonaroGenocida",0
14916,Manchester United anuncia que Alex Telles está com Covid-19; lateral foi convocado por Tite  http://glo.bo/31R8lNm,0
14917,"Internado com Covid-19, Pelaipe tem melhora de quadro clínico, mas respira com ajuda de aparelhos",0
14918,"Agradeço a ANVISA pela aprovação da importação da matéria-prima para a produção nacional da Vacina contra a COVID-19. Desta forma, poderemos produzir a Coronavac aqui em SP, no Instituto Butantan, que há 120 anos presta serviços ao País e produz vacinas para os brasileiros.",0
14919,Médicos e professores assinam carta aberta contra vacinação obrigatória da Covid-19.,0
14920,"Alemanha impõe quarentena parcial para combater Covid-19, mas mantém escolas abertas",0
14921,Papa Francisco aparece em público sem máscara mas diz que 'senhora' Covid-19 deve ser obedecida,0
14922,Média móvel de mortes por Covid-19 fica abaixo de 500 por sete dias seguidos pela primeira vez desde início de maio,0
14923,"Novos casos de Covid-19 batem recorde nos EUA, aumentando tensão no fim da corrida eleitoral",0
14924,"Anvisa autoriza que Butantan importe matéria-prima para produção de vacina contra a Covid-19. Coronavac está na terceira fase de testes
https://twitter.com/i/events/1258055196699066369…",0
14925,"Pessoal, aqui no meu perfil tenho quase 500 seguidores. Estou pedindo um favorzinho para todos!
Minha mãe trabalha de diarista, ela odeia ficar em casa, mas ela perdeu as diárias dela por conta da COVID-19. 
Gostaria que me ajudassem a divulgar!",0
14926,"#Coronavírus: Vacina contra covid-19: primeiras aprovadas devem ser incapazes de pôr fim à pandemia, dizem Reino Unido e EUA",0
14927,"Alex Telles testou positivo para COVID-19, revela técnico do Manchester United

https://espn.com.br/futebol/artigo/_/id/7659201/alex-telles-testou-positivo-para-covid-19-revela-tecnico-do-manchester-united…

#FutebolNaESPN #PremierLeagueNaESPN",0
14928,"A administração do Trump anunciou hoje que entre suas conquistas nos últimos 4 anos está ""acabar com a pandemia da covid-19"". A taxa de novas infecções está mais altas do que nunca. Por causa disso, a bolsa teve uma grande queda. A eleição é na terça. https://huffpost.com/entry/white-house-science-reporting-ending-pandemic_n_5f984ac2c5b66a9e1892a9b3…",0
14929,Os laboratórios Sanofi da França e GSK da Inglaterra vão disponibilizar 200 milhões de doses de vacinas contra a covid-19 ao programa criado pela Organização Mundial da Saúde #JornalDaRecord #JR24H,0
14930,Este #NexoGráfico mostra a evolução de óbitos em decorrência da covid-19 confirmados no Brasil até esta quarta-feira (28),0
14931,"Garimpo ilegal contribuiu para disseminação de Covid-19 em áreas indígenas, diz médica sanitarista",0
14932,"Olá, Eu assinei uma petição para Aos Presidentes dos Três Poderes da República Federativa do Brasil que diz: \""PELA NÃO OBRIGATORIEDADE DAS VACINAS CONTRA COVID 19\"" Você gostaria de assinar esta petição? Clique aqui:
 http://citizengo.org/pt-br/182712-pela-revogacao-do-inciso-iii-d-do-art-3o-da-lei-139792020-que-impoe-obrigatoriedade-da?utm_source=wa&utm_medium=social&utm_campaign=&utm_content=tyflow…

Thanks!Muito obrigado!",0
14933,Grande Florianópolis está em alerta para Covid-19: mais 1 mil casos. #NDmais,0
14934,Sogra de Lula morre após contrair Covid-19 http://dlvr.it/RkXmN6,0
14935,"Brasil vai registrar 1º caso de reinfecção por Covid-19 no país

Paciente é de Aracaju e dados serão analisados pela revista científica The Lancet. Outros 95 casos suspeitos estão sendo investigados",0
14936,"Segundo corte na seleção brasileira de Tite. 

Sai Fabinho, volta Allan: https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tite-convoca-allan-para-a-selecao.ghtml…

Ontem, saiu Coutinho, voltou Paquetá.

Ainda há casos de Neymar, que saiu com dores hoje, e de Alex Telles, com Covid-19.",0
14937,"No TV GGN 20 horas desta quarta-feira (28/10), um dos temas será o quarto dia consecutivo de alta de casos de covid-19 no Brasil. Veja este e outros destaques no fio a seguir: https://youtube.com/watch?v=-906mpaax_E…",0
14938,"Não é verdade que efeitos colaterais da CoronaVac possam ser piores do que a própria covid-19. A alegação falsa foi feita pelo neurocirurgião Paulo Porto de Melo em entrevista ao programa Pânico, da Jovem Pan. 

Leia ",0
14939,"Um novo estudo - sobre a relação vitamina D x gravidade da Covid-19 - foi realizado pelo Hospital Universitário Marqués de Valdecilla, na Espanha. O trabalho sugere que 82,2% das pessoas internadas por causa da doença tinham deficiência no hormônio.",0
14940,"Santa Cruz informa que Marcelo Martelotte, Caio Mancha e Negueba testaram positivo para a Covid-19 e terão que cumprir os protocolos estabelecidos.",0
14941,Alex Telles testou positivo à Covid-19. As melhoras craque,0
14942,"Por lesões e Covid-19, Shakhtar segura negociação do Palmeiras por Cipriano",0
14943,"Marcelo Martelotte e dois jogadores testam positivo para a Covid-19 e desfalcam #SantaCruz
https://bit.ly/3e6zKzD",0
14944,Ibovespa tem pior dia desde abril com apreensão sobre nova onda de Covid-19 -,0
14945,Rodrigo Maia: PELA NÃO OBRIGATORIEDADE DAS VACINAS CONTRA COVID 19 - Assine:,0
14946,Vc também tá louco pra ter uma vacina contra o COVID-19 liberada logo né? Uma dica. Vote na ciência nessa eleição. Vote em quem defende o SUS e a Universidade. O programa de imunização e as pesquisas precisam ser prioridade! Vote em quem defende a saúde pública e os professores.,0
14947,INFORMAÇÃO SOBRE AS SEREIAS: A atleta Thaisinha foi diagnosticada com Covid-19 após realização de teste durante a semana. Ela não participou do último treino e já está isolada em casa.,0
14948," Vitória para a categoria!

Em resposta a uma ação movida pelo Sindipetro-SP, justiça considerou ilegal a decisão da #Petrobrás em diminuir salários e horas de jornada durante a #pandemia de #covid-19.",0
14949,"Mais uma medida para combater a COVID-19

PORTUGUESES OBRIGADOS A TER O MESMO PENTEADO DE ANTÓNIO COSTA",0
14950,"Thaisinha não joga hoje porque foi diagnosticada com Covid-19 após realização de teste feito durante a semana. Ela não participou do último treino e já está isolada em casa.

Via: assessoria do 
@SantosFC",0
14951,"Vacina de covid-19 não causa câncer, danos genéticos ou 'homossexualismo'",0
14952,"Nápoles ontem à noite após aviso de novo lockdown de Covid-19
O lockdown é insustentável do ponto de vista econômico e na Itália pior ainda vai destruir o turismo é insustentável numa sociedade que vive disto ....... encaminho pois não passa na grande mídia ....",0
14953,"Corona em Canguçu:
- Registrados 4 novos casos de covid-19. Há 19 casos ativos.
- 3 pacientes receberam atestado de recuperados.",0
14954,"Pra quem tá se perguntando como o Matheus Henrique que testou positivo pra Covid-19 no dia 22, vai jogar hoje, a resposta esta aí

OBRIGADO TONHÃO!!! ",0
14955,"A vacina contra a covid-19 desenvolvida pela farmacêutica sueco-britânica AstraZeneca e pela Universidade de Oxford apresentou uma forte resposta imunológica entre idosos, semelhante à registrada em adultos mais jovens, segundo reportagem publicada pelo jornal Financial Times.",0
14956,"É inacreditável ter que explicar esse tipo de coisa em pleno 2020.
 
O poço não tem fundo.

Não é verdade que vacina contra a Covid-19 cause câncer e danos genéticos ou torne alguém gay",0
14957,A gente só precisa de duas coisas pra ser feliz: a vacina contra a Covid-19 e o Impeachment de Bolsonaro.,0
14958," | Brasil, 29 de Outubro de 2020
 (+513) óbitos notificados por Covid-19
 5.494.376 (+26.106) casos notificados de Covid-19
 Use máscara, respeite o isolamento social e defenda o SUS
 A pandemia não acabou
Fonte: 
@ConassOficial
#FiqueEmCasa
 #BolsonaroGenocida",0
14959,"Como evitar que o país entre numa segunda onda de Covid-19: nunca saia da primeira! 

Brasil acima de todos ",0
14960,"Embora casos de covid-19 continuem aumentando em várias partes do mundo, território no norte Canadá que se fechou conseguiu permanecer livre do vírus.",0
14961,O aumento de casos da covid-19 na Europa está sendo provocado por uma mutação do coronavírus #JornalDaRecord #JR24H,0
14962,STJ rejeita pedido para afastar obrigatoriedade da vacina contra a Covid-19,0
14963," “Taxa dos que tomariam vacina contra covid-19 cai de 85% para 63%” 
 @PoderData_",0
14964,"[Primeiras Impressões] Estreia da 5ª temporada de This is Us aborda Covid-19, conflitos raciais e traz uma grande surpresa https://bit.ly/2TzcFMr",0
14965,"Covid-19: Brasil acumula 158.969 mortes e quase 5,5 milhões de casos https://bit.ly/2HNlsIn",0
14966,"Vacina de covid-19 não causa câncer, danos genéticos ou 'homossexualismo' http://zpr.io/HFbEH  #UOLConfere",0
14967,Covid-19: teste de vacina russa é interrompido por escassez de doses http://r7.com/ScWi,0
14968,"Mesmo com alta de novos casos, UTIs do Ceará têm a menor ocupação por Covid-19 em 20 dias.",0
14969,Brasil tem 513 mortes por covid-19 nas últimas 24 h; óbitos somam 158.969,0
14970,"Brasil só terá vacina contra Covid-19 “aprovada e pronta” entre janeiro e junho de 2021, afirma Anvisa

https://gazetabrasil.com.br/especiais/coronavirus/brasil-so-tera-vacina-contra-covid-19-aprovada-e-pronta-entre-janeiro-e-junho-de-2021-afirma-anvisa/…",0
14971,Amazon ultrapassa expectativas e mantém crescimento apesar da covid-19,0
14972,"Covid-19: Bahia ultrapassa 351 mil casos e registra 7.571 mortes

Estado teve 25 mortes e 1.566 novos casos da doença nas últimas 24 horas https://glo.bo/3kTwtGJ #Correio24h",0
14973,"| 
@minsaude
 cria Projeto VigiAR SUS, Rede Nacional de Vigilância, Alerta e Resposta à Emergência de Saúde Pública da Covid-19. Medida ampliará ações para respostas mais rápidas sobre o vírus. Serão destinados mais de R$ 1,5 bilhões para o projeto
https://bit.ly/31UQeGg 
ABr",0
14974,Filmagens de ‘My Son’ são reiniciadas após caso de Covid-19!,0
14975,"Brasil registra 513 mortes e 26.106 diagnósticos de Covid-19 nas últimas 24h, diz Ministério da Saúde

São 158.969 vidas perdidas e 5.494.376 casos confirmados da doença até está quinta-feira",0
14976,COVID-19 | Cientistas criam IA que identifica assintomáticos pela tosse forçada,0
14977,Vacina contra Covid-19 da Rússia tem testes pausados em Moscou e centros relatam falta de insumos,1
14978,"Dr. Cabeto diz que ainda não pode falar em 2ª onda da Covid-19, mas admite 'microssurtos' na Capital https://bit.ly/2G9xQld",0
14979,"Indígenas Tson wük Dyapah de recente contato do Vale do Javari estão contaminados pela Covid-19. Um adulto e duas crianças da etnia testaram positivo para a doença, número preocupante já que o povo possui apenas 46 pessoas. 
Saiba mais: http://bit.ly/31QR4DS",0
14980,Bolsonaro: covid-19 pode ser arma de 'guerra nuclear bacteriológica',0
14981,"931 americanos morreram ontem por #Covid_19. Desde março foram 220 mil. Não tenho certeza, mas desconfio que um povo que reelege um presidente nessas condições é mais psicopata do que o eleito.",0
14982,"o pai de uma grande amiga minha, que fez parte da minha infância, faleceu ontem de Covid-19. 
O filho da melhor amiga da minha mãe está entubado na UTI por causa de Covid-19. 
Eu nesse exato momento to totalmente sem chão sabe...",0
14983,"Segundo o SINDJU-PA, Sindicato dos servidores do Tribunal de Justiça, são pelo menos 55 servidores contaminados pela covid-19 nos últimos três meses. Nas últimas semanas, não há dados concretos sobre as últimas ocorrências, mas casos vem subindo, nas varas cíveis e nas criminais.",0
14984,"Amigos, boa noite, tudo bem? Venho aqui pedir desculpas a vocês. Mas terei que adiar a live com o Gabriel. Pois minha foi internada hoje devido COVID-19. Assim que tiver nova data avisamos. Abraços.",0
14985," APOIO À VACINA CAI 
Em cerca de 4 meses, passou de 85% para 63% o percentual da população que “com certeza” tomaria uma vacina contra a covid-19.

Os resultados são de pesquisa 
@PoderData_
 divulgada nesta 5ª feira (29.out).

Leia: https://poder360.com.br/poderdata/apoio-a-tomar-vacina-contra-covid-cai-de-85-para-63-em-4-meses/…",0
14986,"Ministério da Saúde deve informar se sementes de feijão vendidas por pastor curam a Covid-19.

https://buff.ly/3oDCBVv",0
14987,"Países da União Europeia terão estratégia nacional de vacinação contra Covid-19 em novembro, anunciou 
@antoniocostapm",0
14988,"Progresso na luta contra o trabalho infantil na América Latina e no Caribe pode retroceder 10 anos devido à COVID-19.

Alerta é do diretor da 
@OITAmericas
, Vinícius Pinheiro, durante reunião da Iniciativa Regional Livre de Trabalho Infantil.",0
14989,"Dezenas de casos de Covid-19, maratona, viagens, desfalques por lesão, dentre outros problemas. Resultado: 85% de aproveitamento e 11 jogos de invencibilidade. 

Ainda tem como criticar o Dome no 
@Flamengo
? ",0
14990,"Marília Mendonça foi confirmada na edição de 2020 do Teleton, campanha de arrecadação monetária do SBT.

Esse ano a edição será feita virtualmente, no dia 7 de novembro e com lucro destinado para as famílias afetadas pela covid-19.",0
14991,"Indígenas Tson wük Dyapah, de recente contato, estão contaminados pela Covid-19. Este povo formado por apenas 46 pessoas vive na Terra Indígena Vale do Javari, no Amazonas, em uma região remota e pressionada por garimpo. Saiba mais: https://bit.ly/31QR4DS",0
14992,"Um ‘excelente’ texto sobre a covid-19. Leitores elogiam artigo do colunista J. R. Guzzo (
@jrguzzofatos
) publicado na Revista Oeste",0
14993,"Ontem, 28, o vice-governador do Amazonas, Carlos Almeida, convocou coletiva de imprensa p prestar esclarecimentos sbr a Operação Sangria, q investiga gravíssimos indícios de fraudes e desvios de $ na compra superfaturada, em uma loja de vinhos, de respiradores p casos de Covid-19",0
14994,"Vai ter onda até cair O Jair Carniça
Amazonas vive segunda onda de Covid-19, mas autoridades negam - GGN",0
14995,"O goleiro César testou positivo para Covid 19 e não vai jogar a partida contra o Bahia. 

Boa recuperação César, que você se recupere o mais rápido possível e que nenhum mal te aconteça, estamos na torcida! ",0
14996,"Pai percorre 13 km de bicicleta para rezar por filho internado com Covid-19 em Indaiatuba: ""É meu ato de fé"" https://glo.bo/2EPIz3j #G1",0
14997,Ministério da Saúde inclui covid-19 em lista de doenças ocupacionais,0
14998,"O coordenador do Centro de Integração de Dados e Conhecimentos para Saúde (Cidacs/Fiocruz Bahia), Mauricio Barreto, foi nomeado um dos integrantes do Grupo de Especialistas em COVID-19 (IAP COVID-19 Expert Group). 

Leia: https://bit.ly/2YTSr3l

#mauriciobarreto #covid19 #iap",0
14999,"Em um mês teremos:
- Alunos com Covid-19
- Professores com Covid-19
- Funcionários das escolas com Covid-19
- Pais de alunos com Covid-19
- Parentes de professores com Covid-19
- Parentes dos funcionários das escolas com Covid-19

Irresponsabilidade criminosa que chama.",0
15000,"Está acompanhando o perfil do #Icict no Instagram? Segue o #Clipping 
 'Taxa de letalidade pela Covid-19 no Rio é quase três vezes maior do que a média mundial': https://instagram.com/p/CEmzDyBhi1H. #Covid_19 #coronavirus",0
15001,"O que já vinha mal desde o golpe piorou com Bolsonaro presidente. 

A pandemia da Covid-19 é apenas um detalhe, apesar que os ricos ficaram mais ricos neste período. Por que será?",0
15002," Brasil confirma mais 1.215 mortes por coronavírus, e total chega a 122.596.

Casos confirmados da covid-19 se aproximam de 4 milhões.",0
